word,word_normalized,length,char_counts
خاطره,خاطره,5,"{""خ"": 1, ""ا"": 1, ""ط"": 1, ""ر"": 1, ""ه"": 1}"
خواجه,خواجه,5,"{""خ"": 1, ""و"": 1, ""ا"": 1, ""ج"": 1, ""ه"": 1}"
خوارج,خوارج,5,"{""خ"": 1, ""و"": 1, ""ا"": 1, ""ر"": 1, ""ج"": 1}"
رصد,رصد,3,"{""ر"": 1, ""ص"": 1, ""د"": 1}"
اصغر,اصغر,4,"{""ا"": 1, ""ص"": 1, ""غ"": 1, ""ر"": 1}"
صغیر,صغیر,4,"{""ص"": 1, ""غ"": 1, ""ی"": 1, ""ر"": 1}"
دریغ,دریغ,4,"{""د"": 1, ""ر"": 1, ""ی"": 1, ""غ"": 1}"
غدیر,غدیر,4,"{""غ"": 1, ""د"": 1, ""ی"": 1, ""ر"": 1}"
صادر,صادر,4,"{""ص"": 1, ""ا"": 1, ""د"": 1, ""ر"": 1}"
صرافی,صرافی,5,"{""ص"": 1, ""ر"": 1, ""ا"": 1, ""ف"": 1, ""ی"": 1}"
بنیه,بنیه,4,"{""ب"": 1, ""ن"": 1, ""ی"": 1, ""ه"": 1}"
نهیب,نهیب,4,"{""ن"": 1, ""ه"": 1, ""ی"": 1, ""ب"": 1}"
بیرون,بیرون,5,"{""ب"": 1, ""ی"": 1, ""ر"": 1, ""و"": 1, ""ن"": 1}"
بوگیر,بوگیر,5,"{""ب"": 1, ""و"": 1, ""گ"": 1, ""ی"": 1, ""ر"": 1}"
اصیل,اصیل,4,"{""ا"": 1, ""ص"": 1, ""ی"": 1, ""ل"": 1}"
وصلت,وصلت,4,"{""و"": 1, ""ص"": 1, ""ل"": 1, ""ت"": 1}"
روال,روال,4,"{""ر"": 1, ""و"": 1, ""ا"": 1, ""ل"": 1}"
تصور,تصور,4,"{""ت"": 1, ""ص"": 1, ""و"": 1, ""ر"": 1}"
وصال,وصال,4,"{""و"": 1, ""ص"": 1, ""ا"": 1, ""ل"": 1}"
الویت,الویت,5,"{""ا"": 1, ""ل"": 1, ""و"": 1, ""ی"": 1, ""ت"": 1}"
صلوات,صلوات,5,"{""ص"": 1, ""ل"": 1, ""و"": 1, ""ا"": 1, ""ت"": 1}"
ولایت,ولایت,5,"{""و"": 1, ""ل"": 1, ""ا"": 1, ""ی"": 1, ""ت"": 1}"
خوف,خوف,3,"{""خ"": 1, ""و"": 1, ""ف"": 1}"
فضا,فضا,3,"{""ف"": 1, ""ض"": 1, ""ا"": 1}"
فضل,فضل,3,"{""ف"": 1, ""ض"": 1, ""ل"": 1}"
فیض,فیض,3,"{""ف"": 1, ""ی"": 1, ""ض"": 1}"
افول,افول,4,"{""ا"": 1, ""ف"": 1, ""و"": 1, ""ل"": 1}"
خلاف,خلاف,4,"{""خ"": 1, ""ل"": 1, ""ا"": 1, ""ف"": 1}"
فضول,فضول,4,"{""ف"": 1, ""ض"": 1, ""و"": 1, ""ل"": 1}"
فاز,فاز,3,"{""ف"": 1, ""ا"": 1, ""ز"": 1}"
کهف,کهف,3,"{""ک"": 1, ""ه"": 1, ""ف"": 1}"
مقابل,مقابل,5,"{""م"": 1, ""ق"": 1, ""ا"": 1, ""ب"": 1, ""ل"": 1}"
باسلق,باسلق,5,"{""ب"": 1, ""ا"": 1, ""س"": 1, ""ل"": 1, ""ق"": 1}"
قباله,قباله,5,"{""ق"": 1, ""ب"": 1, ""ا"": 1, ""ل"": 1, ""ه"": 1}"
سابقه,سابقه,5,"{""س"": 1, ""ا"": 1, ""ب"": 1, ""ق"": 1, ""ه"": 1}"
لامسه,لامسه,5,"{""ل"": 1, ""ا"": 1, ""م"": 1, ""س"": 1, ""ه"": 1}"
مسابقه,مسابقه,6,"{""م"": 1, ""س"": 1, ""ا"": 1, ""ب"": 1, ""ق"": 1, ""ه"": 1}"
عموم,عموم,4,"{""ع"": 1, ""م"": 2, ""و"": 1}"
مقدم,مقدم,4,"{""م"": 2, ""ق"": 1, ""د"": 1}"
موعد,موعد,4,"{""م"": 1, ""و"": 1, ""ع"": 1, ""د"": 1}"
موقع,موقع,4,"{""م"": 1, ""و"": 1, ""ق"": 1, ""ع"": 1}"
قلمو,قلمو,4,"{""ق"": 1, ""ل"": 1, ""م"": 1, ""و"": 1}"
معلوم,معلوم,5,"{""م"": 2, ""ع"": 1, ""ل"": 1, ""و"": 1}"
معمول,معمول,5,"{""م"": 2, ""ع"": 1, ""و"": 1, ""ل"": 1}"
گنجه,گنجه,4,"{""گ"": 1, ""ن"": 1, ""ج"": 1, ""ه"": 1}"
یگانه,یگانه,5,"{""ی"": 1, ""گ"": 1, ""ا"": 1, ""ن"": 1, ""ه"": 1}"
گناوه,گناوه,5,"{""گ"": 1, ""ن"": 1, ""ا"": 1, ""و"": 1, ""ه"": 1}"
گواهی,گواهی,5,"{""گ"": 1, ""و"": 1, ""ا"": 1, ""ه"": 1, ""ی"": 1}"
یونجه,یونجه,5,"{""ی"": 1, ""و"": 1, ""ن"": 1, ""ج"": 1, ""ه"": 1}"
سقز,سقز,3,"{""س"": 1, ""ق"": 1, ""ز"": 1}"
عزت,عزت,3,"{""ع"": 1, ""ز"": 1, ""ت"": 1}"
قعر,قعر,3,"{""ق"": 1, ""ع"": 1, ""ر"": 1}"
ترمز,ترمز,4,"{""ت"": 1, ""ر"": 1, ""م"": 1, ""ز"": 1}"
قسمت,قسمت,4,"{""ق"": 1, ""س"": 1, ""م"": 1, ""ت"": 1}"
بعدا,بعدا,4,"{""ب"": 1, ""ع"": 1, ""د"": 1, ""ا"": 1}"
رعب,رعب,3,"{""ر"": 1, ""ع"": 1, ""ب"": 1}"
ضلع,ضلع,3,"{""ض"": 1, ""ل"": 1, ""ع"": 1}"
عرض,عرض,3,"{""ع"": 1, ""ر"": 1, ""ض"": 1}"
دلبر,دلبر,4,"{""د"": 1, ""ل"": 1, ""ب"": 1, ""ر"": 1}"
عابد,عابد,4,"{""ع"": 1, ""ا"": 1, ""ب"": 1, ""د"": 1}"
لعاب,لعاب,4,"{""ل"": 1, ""ع"": 1, ""ا"": 1, ""ب"": 1}"
دالبر,دالبر,5,"{""د"": 1, ""ا"": 1, ""ل"": 1, ""ب"": 1, ""ر"": 1}"
دلربا,دلربا,5,"{""د"": 1, ""ل"": 1, ""ر"": 1, ""ب"": 1, ""ا"": 1}"
فرم,فرم,3,"{""ف"": 1, ""ر"": 1, ""م"": 1}"
جنم,جنم,3,"{""ج"": 1, ""ن"": 1, ""م"": 1}"
منجر,منجر,4,"{""م"": 1, ""ن"": 1, ""ج"": 1, ""ر"": 1}"
جناب,جناب,4,"{""ج"": 1, ""ن"": 1, ""ا"": 1, ""ب"": 1}"
مجرا,مجرا,4,"{""م"": 1, ""ج"": 1, ""ر"": 1, ""ا"": 1}"
ماجرا,ماجرا,5,"{""م"": 1, ""ا"": 2, ""ج"": 1, ""ر"": 1}"
جماران,جماران,6,"{""ج"": 1, ""م"": 1, ""ا"": 2, ""ر"": 1, ""ن"": 1}"
تبحر,تبحر,4,"{""ت"": 1, ""ب"": 1, ""ح"": 1, ""ر"": 1}"
بسط,بسط,3,"{""ب"": 1, ""س"": 1, ""ط"": 1}"
سطر,سطر,3,"{""س"": 1, ""ط"": 1, ""ر"": 1}"
سطح,سطح,3,"{""س"": 1, ""ط"": 1, ""ح"": 1}"
رطب,رطب,3,"{""ر"": 1, ""ط"": 1, ""ب"": 1}"
بستر,بستر,4,"{""ب"": 1, ""س"": 1, ""ت"": 1, ""ر"": 1}"
محبس,محبس,4,"{""م"": 1, ""ح"": 1, ""ب"": 1, ""س"": 1}"
حسرت,حسرت,4,"{""ح"": 1, ""س"": 1, ""ر"": 1, ""ت"": 1}"
ترحم,ترحم,4,"{""ت"": 1, ""ر"": 1, ""ح"": 1, ""م"": 1}"
مطرب,مطرب,4,"{""م"": 1, ""ط"": 1, ""ر"": 1, ""ب"": 1}"
مطرح,مطرح,4,"{""م"": 1, ""ط"": 1, ""ر"": 1, ""ح"": 1}"
مرتبط,مرتبط,5,"{""م"": 1, ""ر"": 1, ""ت"": 1, ""ب"": 1, ""ط"": 1}"
پروا,پروا,4,"{""پ"": 1, ""ر"": 1, ""و"": 1, ""ا"": 1}"
راهرو,راهرو,5,"{""ر"": 2, ""ا"": 1, ""ه"": 1, ""و"": 1}"
شراره,شراره,5,"{""ش"": 1, ""ر"": 2, ""ا"": 1, ""ه"": 1}"
پروار,پروار,5,"{""پ"": 1, ""ر"": 2, ""و"": 1, ""ا"": 1}"
پاشوره,پاشوره,6,"{""پ"": 1, ""ا"": 1, ""ش"": 1, ""و"": 1, ""ر"": 1, ""ه"": 1}"
شرع,شرع,3,"{""ش"": 1, ""ر"": 1, ""ع"": 1}"
عرش,عرش,3,"{""ع"": 1, ""ر"": 1, ""ش"": 1}"
شعار,شعار,4,"{""ش"": 1, ""ع"": 1, ""ا"": 1, ""ر"": 1}"
عیار,عیار,4,"{""ع"": 1, ""ی"": 1, ""ا"": 1, ""ر"": 1}"
عیال,عیال,4,"{""ع"": 1, ""ی"": 1, ""ا"": 1, ""ل"": 1}"
شایع,شایع,4,"{""ش"": 1, ""ا"": 1, ""ی"": 1, ""ع"": 1}"
عشایرحل,عشایرحل,7,"{""ع"": 1, ""ش"": 1, ""ا"": 1, ""ی"": 1, ""ر"": 1, ""ح"": 1, ""ل"": 1}"
دوان,دوان,4,"{""د"": 1, ""و"": 1, ""ا"": 1, ""ن"": 1}"
کنجد,کنجد,4,"{""ک"": 1, ""ن"": 1, ""ج"": 1, ""د"": 1}"
کودن,کودن,4,"{""ک"": 1, ""و"": 1, ""د"": 1, ""ن"": 1}"
نصرت,نصرت,4,"{""ن"": 1, ""ص"": 1, ""ر"": 1, ""ت"": 1}"
چرند,چرند,4,"{""چ"": 1, ""ر"": 1, ""ن"": 1, ""د"": 1}"
صدرا,صدرا,4,"{""ص"": 1, ""د"": 1, ""ر"": 1, ""ا"": 1}"
سقا,سقا,3,"{""س"": 1, ""ق"": 1, ""ا"": 1}"
سارق,سارق,4,"{""س"": 1, ""ا"": 1, ""ر"": 1, ""ق"": 1}"
کسره,کسره,4,"{""ک"": 1, ""س"": 1, ""ر"": 1, ""ه"": 1}"
هراس,هراس,4,"{""ه"": 1, ""ر"": 1, ""ا"": 1, ""س"": 1}"
قهار,قهار,4,"{""ق"": 1, ""ه"": 1, ""ا"": 1, ""ر"": 1}"
قرمه,قرمه,4,"{""ق"": 1, ""ر"": 1, ""م"": 1, ""ه"": 1}"
سرکه,سرکه,4,"{""س"": 1, ""ر"": 1, ""ک"": 1, ""ه"": 1}"
ساره,ساره,4,"{""س"": 1, ""ا"": 1, ""ر"": 1, ""ه"": 1}"
همکار,همکار,5,"{""ه"": 1, ""م"": 1, ""ک"": 1, ""ا"": 1, ""ر"": 1}"
سامره,سامره,5,"{""س"": 1, ""ا"": 1, ""م"": 1, ""ر"": 1, ""ه"": 1}"
وصف,وصف,3,"{""و"": 1, ""ص"": 1, ""ف"": 1}"
حرص,حرص,3,"{""ح"": 1, ""ر"": 1, ""ص"": 1}"
حفر,حفر,3,"{""ح"": 1, ""ف"": 1, ""ر"": 1}"
صرف,صرف,3,"{""ص"": 1, ""ر"": 1, ""ف"": 1}"
وافر,وافر,4,"{""و"": 1, ""ا"": 1, ""ف"": 1, ""ر"": 1}"
وارث,وارث,4,"{""و"": 1, ""ا"": 1, ""ر"": 1, ""ث"": 1}"
صحرا,صحرا,4,"{""ص"": 1, ""ح"": 1, ""ر"": 1, ""ا"": 1}"
حصار,حصار,4,"{""ح"": 1, ""ص"": 1, ""ا"": 1, ""ر"": 1}"
حروف,حروف,4,"{""ح"": 1, ""ر"": 1, ""و"": 1, ""ف"": 1}"
حراف,حراف,4,"{""ح"": 1, ""ر"": 1, ""ا"": 1, ""ف"": 1}"
فورا,فورا,4,"{""ف"": 1, ""و"": 1, ""ر"": 1, ""ا"": 1}"
مجسم,مجسم,4,"{""م"": 2, ""ج"": 1, ""س"": 1}"
ممکن,ممکن,4,"{""م"": 2, ""ک"": 1, ""ن"": 1}"
نجمه,نجمه,4,"{""ن"": 1, ""ج"": 1, ""م"": 1, ""ه"": 1}"
همسن,همسن,4,"{""ه"": 1, ""م"": 1, ""س"": 1, ""ن"": 1}"
منسجم,منسجم,5,"{""م"": 2, ""ن"": 1, ""س"": 1, ""ج"": 1}"
استاد,استاد,5,"{""ا"": 2, ""س"": 1, ""ت"": 1, ""د"": 1}"
هنوز,هنوز,4,"{""ه"": 1, ""ن"": 1, ""و"": 1, ""ز"": 1}"
هراز,هراز,4,"{""ه"": 1, ""ر"": 1, ""ا"": 1, ""ز"": 1}"
هارون,هارون,5,"{""ه"": 1, ""ا"": 1, ""ر"": 1, ""و"": 1, ""ن"": 1}"
پرواز,پرواز,5,"{""پ"": 1, ""ر"": 1, ""و"": 1, ""ا"": 1, ""ز"": 1}"
روزانه,روزانه,6,"{""ر"": 1, ""و"": 1, ""ز"": 1, ""ا"": 1, ""ن"": 1, ""ه"": 1}"
عاقد,عاقد,4,"{""ع"": 1, ""ا"": 1, ""ق"": 1, ""د"": 1}"
ادعا,ادعا,4,"{""ا"": 2, ""د"": 1, ""ع"": 1}"
اعتقاد,اعتقاد,6,"{""ا"": 2, ""ع"": 1, ""ت"": 1, ""ق"": 1, ""د"": 1}"
گام,گام,3,"{""گ"": 1, ""ا"": 1, ""م"": 1}"
گواه,گواه,4,"{""گ"": 1, ""و"": 1, ""ا"": 1, ""ه"": 1}"
ترک,ترک,3,"{""ت"": 1, ""ر"": 1, ""ک"": 1}"
طرح,طرح,3,"{""ط"": 1, ""ر"": 1, ""ح"": 1}"
کبر,کبر,3,"{""ک"": 1, ""ب"": 1, ""ر"": 1}"
رکب,رکب,3,"{""ر"": 1, ""ک"": 1, ""ب"": 1}"
برتر,برتر,4,"{""ب"": 1, ""ر"": 2, ""ت"": 1}"
تبرک,تبرک,4,"{""ت"": 1, ""ب"": 1, ""ر"": 1, ""ک"": 1}"
تحرک,تحرک,4,"{""ت"": 1, ""ح"": 1, ""ر"": 1, ""ک"": 1}"
تکبر,تکبر,4,"{""ت"": 1, ""ک"": 1, ""ب"": 1, ""ر"": 1}"
شرک,شرک,3,"{""ش"": 1, ""ر"": 1, ""ک"": 1}"
شکر,شکر,3,"{""ش"": 1, ""ک"": 1, ""ر"": 1}"
دهک,دهک,3,"{""د"": 1, ""ه"": 1, ""ک"": 1}"
خرده,خرده,4,"{""خ"": 1, ""ر"": 1, ""د"": 1, ""ه"": 1}"
کرخه,کرخه,4,"{""ک"": 1, ""ر"": 1, ""خ"": 1, ""ه"": 1}"
شهرکرد,شهرکرد,6,"{""ش"": 1, ""ه"": 1, ""ر"": 2, ""ک"": 1, ""د"": 1}"
فنس,فنس,3,"{""ف"": 1, ""ن"": 1, ""س"": 1}"
فله,فله,3,"{""ف"": 1, ""ل"": 1, ""ه"": 1}"
غزه,غزه,3,"{""غ"": 1, ""ز"": 1, ""ه"": 1}"
غیره,غیره,4,"{""غ"": 1, ""ی"": 1, ""ر"": 1, ""ه"": 1}"
سرزده,سرزده,5,"{""س"": 1, ""ر"": 1, ""ز"": 1, ""د"": 1, ""ه"": 1}"
غریزه,غریزه,5,"{""غ"": 1, ""ر"": 1, ""ی"": 1, ""ز"": 1, ""ه"": 1}"
ورد,ورد,3,"{""و"": 1, ""ر"": 1, ""د"": 1}"
مضر,مضر,3,"{""م"": 1, ""ض"": 1, ""ر"": 1}"
حوض,حوض,3,"{""ح"": 1, ""و"": 1, ""ض"": 1}"
محضر,محضر,4,"{""م"": 1, ""ح"": 1, ""ض"": 1, ""ر"": 1}"
مدور,مدور,4,"{""م"": 1, ""د"": 1, ""و"": 1, ""ر"": 1}"
حضور,حضور,4,"{""ح"": 1, ""ض"": 1, ""و"": 1, ""ر"": 1}"
اکو,اکو,3,"{""ا"": 1, ""ک"": 1, ""و"": 1}"
کمیل,کمیل,4,"{""ک"": 1, ""م"": 1, ""ی"": 1, ""ل"": 1}"
موکل,موکل,4,"{""م"": 1, ""و"": 1, ""ک"": 1, ""ل"": 1}"
ماکو,ماکو,4,"{""م"": 1, ""ا"": 1, ""ک"": 1, ""و"": 1}"
فامیل,فامیل,5,"{""ف"": 1, ""ا"": 1, ""م"": 1, ""ی"": 1, ""ل"": 1}"
فنچ,فنچ,3,"{""ف"": 1, ""ن"": 1, ""چ"": 1}"
مسند,مسند,4,"{""م"": 1, ""س"": 1, ""ن"": 1, ""د"": 1}"
مفسد,مفسد,4,"{""م"": 1, ""ف"": 1, ""س"": 1, ""د"": 1}"
نادم,نادم,4,"{""ن"": 1, ""ا"": 1, ""د"": 1, ""م"": 1}"
جکر,جکر,3,"{""ج"": 1, ""ک"": 1, ""ر"": 1}"
دایر,دایر,4,"{""د"": 1, ""ا"": 1, ""ی"": 1, ""ر"": 1}"
گارد,گارد,4,"{""گ"": 1, ""ا"": 1, ""ر"": 1, ""د"": 1}"
جدار,جدار,4,"{""ج"": 1, ""د"": 1, ""ا"": 1, ""ر"": 1}"
باید,باید,4,"{""ب"": 1, ""ا"": 1, ""ی"": 1, ""د"": 1}"
آبگیر,ابگیر,5,"{""ا"": 1, ""ب"": 1, ""گ"": 1, ""ی"": 1, ""ر"": 1}"
بادگیر,بادگیر,6,"{""ب"": 1, ""ا"": 1, ""د"": 1, ""گ"": 1, ""ی"": 1, ""ر"": 1}"
اهم,اهم,3,"{""ا"": 1, ""ه"": 1, ""م"": 1}"
مصون,مصون,4,"{""م"": 1, ""ص"": 1, ""و"": 1, ""ن"": 1}"
هامون,هامون,5,"{""ه"": 1, ""ا"": 1, ""م"": 1, ""و"": 1, ""ن"": 1}"
پاوه,پاوه,4,"{""پ"": 1, ""ا"": 1, ""و"": 1, ""ه"": 1}"
پهنا,پهنا,4,"{""پ"": 1, ""ه"": 1, ""ن"": 1, ""ا"": 1}"
پنجه,پنجه,4,"{""پ"": 1, ""ن"": 1, ""ج"": 1, ""ه"": 1}"
پنجاه,پنجاه,5,"{""پ"": 1, ""ن"": 1, ""ج"": 1, ""ا"": 1, ""ه"": 1}"
کذب,کذب,3,"{""ک"": 1, ""ذ"": 1, ""ب"": 1}"
مذکر,مذکر,4,"{""م"": 1, ""ذ"": 1, ""ک"": 1, ""ر"": 1}"
باکره,باکره,5,"{""ب"": 1, ""ا"": 1, ""ک"": 1, ""ر"": 1, ""ه"": 1}"
مذاکره,مذاکره,6,"{""م"": 1, ""ذ"": 1, ""ا"": 1, ""ک"": 1, ""ر"": 1, ""ه"": 1}"
هلاک,هلاک,4,"{""ه"": 1, ""ل"": 1, ""ا"": 1, ""ک"": 1}"
تکه,تکه,3,"{""ت"": 1, ""ک"": 1, ""ه"": 1}"
کاله,کاله,4,"{""ک"": 1, ""ا"": 1, ""ل"": 1, ""ه"": 1}"
کاهل,کاهل,4,"{""ک"": 1, ""ا"": 1, ""ه"": 1, ""ل"": 1}"
تلکه,تلکه,4,"{""ت"": 1, ""ل"": 1, ""ک"": 1, ""ه"": 1}"
تاهل,تاهل,4,"{""ت"": 1, ""ا"": 1, ""ه"": 1, ""ل"": 1}"
قمه,قمه,3,"{""ق"": 1, ""م"": 1, ""ه"": 1}"
قوه,قوه,3,"{""ق"": 1, ""و"": 1, ""ه"": 1}"
همه,همه,3,"{""ه"": 2, ""م"": 1}"
قهوه,قهوه,4,"{""ق"": 1, ""ه"": 2, ""و"": 1}"
وخیم,وخیم,4,"{""و"": 1, ""خ"": 1, ""ی"": 1, ""م"": 1}"
بهتر,بهتر,4,"{""ب"": 1, ""ه"": 1, ""ت"": 1, ""ر"": 1}"
برگه,برگه,4,"{""ب"": 1, ""ر"": 1, ""گ"": 1, ""ه"": 1}"
برشته,برشته,5,"{""ب"": 1, ""ر"": 1, ""ش"": 1, ""ت"": 1, ""ه"": 1}"
برهوت,برهوت,5,"{""ب"": 1, ""ر"": 1, ""ه"": 1, ""و"": 1, ""ت"": 1}"
برگشت,برگشت,5,"{""ب"": 1, ""ر"": 1, ""گ"": 1, ""ش"": 1, ""ت"": 1}"
بوشهر,بوشهر,5,"{""ب"": 1, ""و"": 1, ""ش"": 1, ""ه"": 1, ""ر"": 1}"
هوتن,هوتن,4,"{""ه"": 1, ""و"": 1, ""ت"": 1, ""ن"": 1}"
تعاون,تعاون,5,"{""ت"": 1, ""ع"": 1, ""ا"": 1, ""و"": 1, ""ن"": 1}"
منتها,منتها,5,"{""م"": 1, ""ن"": 1, ""ت"": 1, ""ه"": 1, ""ا"": 1}"
معاونت,معاونت,6,"{""م"": 1, ""ع"": 1, ""ا"": 1, ""و"": 1, ""ن"": 1, ""ت"": 1}"
گند,گند,3,"{""گ"": 1, ""ن"": 1, ""د"": 1}"
درنگ,درنگ,4,"{""د"": 1, ""ر"": 1, ""ن"": 1, ""گ"": 1}"
فرید,فرید,4,"{""ف"": 1, ""ر"": 1, ""ی"": 1, ""د"": 1}"
ورید,ورید,4,"{""و"": 1, ""ر"": 1, ""ی"": 1, ""د"": 1}"
فروند,فروند,5,"{""ف"": 1, ""ر"": 1, ""و"": 1, ""ن"": 1, ""د"": 1}"
فردین,فردین,5,"{""ف"": 1, ""ر"": 1, ""د"": 1, ""ی"": 1, ""ن"": 1}"
فروید,فروید,5,"{""ف"": 1, ""ر"": 1, ""و"": 1, ""ی"": 1, ""د"": 1}"
فرخ,فرخ,3,"{""ف"": 1, ""ر"": 1, ""خ"": 1}"
فیله,فیله,4,"{""ف"": 1, ""ی"": 1, ""ل"": 1, ""ه"": 1}"
لیره,لیره,4,"{""ل"": 1, ""ی"": 1, ""ر"": 1, ""ه"": 1}"
تخیل,تخیل,4,"{""ت"": 1, ""خ"": 1, ""ی"": 1, ""ل"": 1}"
تخلیه,تخلیه,5,"{""ت"": 1, ""خ"": 1, ""ل"": 1, ""ی"": 1, ""ه"": 1}"
هیتلر,هیتلر,5,"{""ه"": 1, ""ی"": 1, ""ت"": 1, ""ل"": 1, ""ر"": 1}"
خلیفه,خلیفه,5,"{""خ"": 1, ""ل"": 1, ""ی"": 1, ""ف"": 1, ""ه"": 1}"
پوند,پوند,4,"{""پ"": 1, ""و"": 1, ""ن"": 1, ""د"": 1}"
پرند,پرند,4,"{""پ"": 1, ""ر"": 1, ""ن"": 1, ""د"": 1}"
پدرزن,پدرزن,5,"{""پ"": 1, ""د"": 1, ""ر"": 1, ""ز"": 1, ""ن"": 1}"
پیروز,پیروز,5,"{""پ"": 1, ""ی"": 1, ""ر"": 1, ""و"": 1, ""ز"": 1}"
پیوند,پیوند,5,"{""پ"": 1, ""ی"": 1, ""و"": 1, ""ن"": 1, ""د"": 1}"
دیروز,دیروز,5,"{""د"": 1, ""ی"": 1, ""ر"": 1, ""و"": 1, ""ز"": 1}"
پیرزن,پیرزن,5,"{""پ"": 1, ""ی"": 1, ""ر"": 1, ""ز"": 1, ""ن"": 1}"
خلق,خلق,3,"{""خ"": 1, ""ل"": 1, ""ق"": 1}"
کلوخ,کلوخ,4,"{""ک"": 1, ""ل"": 1, ""و"": 1, ""خ"": 1}"
قلهک,قلهک,4,"{""ق"": 1, ""ل"": 1, ""ه"": 1, ""ک"": 1}"
گوشی,گوشی,4,"{""گ"": 1, ""و"": 1, ""ش"": 1, ""ی"": 1}"
جلوه,جلوه,4,"{""ج"": 1, ""ل"": 1, ""و"": 1, ""ه"": 1}"
شیوه,شیوه,4,"{""ش"": 1, ""ی"": 1, ""و"": 1, ""ه"": 1}"
بانه,بانه,4,"{""ب"": 1, ""ا"": 1, ""ن"": 1, ""ه"": 1}"
جنبه,جنبه,4,"{""ج"": 1, ""ن"": 1, ""ب"": 1, ""ه"": 1}"
هنجار,هنجار,5,"{""ه"": 1, ""ن"": 1, ""ج"": 1, ""ا"": 1, ""ر"": 1}"
شهربان,شهربان,6,"{""ش"": 1, ""ه"": 1, ""ر"": 1, ""ب"": 1, ""ا"": 1, ""ن"": 1}"
یون,یون,3,"{""ی"": 1, ""و"": 1, ""ن"": 1}"
فاو,فاو,3,"{""ف"": 1, ""ا"": 1, ""و"": 1}"
فنون,فنون,4,"{""ف"": 1, ""ن"": 2, ""و"": 1}"
نوین,نوین,4,"{""ن"": 2, ""و"": 1, ""ی"": 1}"
آیفون,ایفون,5,"{""ا"": 1, ""ی"": 1, ""ف"": 1, ""و"": 1, ""ن"": 1}"
افیون,افیون,5,"{""ا"": 1, ""ف"": 1, ""ی"": 1, ""و"": 1, ""ن"": 1}"
پبیانو,پبیانو,6,"{""پ"": 1, ""ب"": 1, ""ی"": 1, ""ا"": 1, ""ن"": 1, ""و"": 1}"
اصول,اصول,4,"{""ا"": 1, ""ص"": 1, ""و"": 1, ""ل"": 1}"
صالح,صالح,4,"{""ص"": 1, ""ا"": 1, ""ل"": 1, ""ح"": 1}"
صیاح,صیاح,4,"{""ص"": 1, ""ی"": 1, ""ا"": 1, ""ح"": 1}"
صلاح,صلاح,4,"{""ص"": 1, ""ل"": 1, ""ا"": 1, ""ح"": 1}"
حاصل,حاصل,4,"{""ح"": 1, ""ا"": 1, ""ص"": 1, ""ل"": 1}"
قوس,قوس,3,"{""ق"": 1, ""و"": 1, ""س"": 1}"
قدس,قدس,3,"{""ق"": 1, ""د"": 1, ""س"": 1}"
سوق,سوق,3,"{""س"": 1, ""و"": 1, ""ق"": 1}"
دوک,دوک,3,"{""د"": 1, ""و"": 1, ""ک"": 1}"
کودتا,کودتا,5,"{""ک"": 1, ""و"": 1, ""د"": 1, ""ت"": 1, ""ا"": 1}"
جدیدتوپ,جدیدتوپ,7,"{""ج"": 1, ""د"": 2, ""ی"": 1, ""ت"": 1, ""و"": 1, ""پ"": 1}"
پود,پود,3,"{""پ"": 1, ""و"": 1, ""د"": 1}"
پوزش,پوزش,4,"{""پ"": 1, ""و"": 1, ""ز"": 1, ""ش"": 1}"
اجنه,اجنه,4,"{""ا"": 1, ""ج"": 1, ""ن"": 1, ""ه"": 1}"
جامه,جامه,4,"{""ج"": 1, ""ا"": 1, ""م"": 1, ""ه"": 1}"
ابهام,ابهام,5,"{""ا"": 2, ""ب"": 1, ""ه"": 1, ""م"": 1}"
انجام,انجام,5,"{""ا"": 2, ""ن"": 1, ""ج"": 1, ""م"": 1}"
ماهان,ماهان,5,"{""م"": 1, ""ا"": 2, ""ه"": 1, ""ن"": 1}"
عاقل,عاقل,4,"{""ع"": 1, ""ا"": 1, ""ق"": 1, ""ل"": 1}"
عایق,عایق,4,"{""ع"": 1, ""ا"": 1, ""ی"": 1, ""ق"": 1}"
علنی,علنی,4,"{""ع"": 1, ""ل"": 1, ""ن"": 1, ""ی"": 1}"
عریان,عریان,5,"{""ع"": 1, ""ر"": 1, ""ی"": 1, ""ا"": 1, ""ن"": 1}"
نقال,نقال,4,"{""ن"": 1, ""ق"": 1, ""ا"": 1, ""ل"": 1}"
قانع,قانع,4,"{""ق"": 1, ""ا"": 1, ""ن"": 1, ""ع"": 1}"
قلیان,قلیان,5,"{""ق"": 1, ""ل"": 1, ""ی"": 1, ""ا"": 1, ""ن"": 1}"
سوم,سوم,3,"{""س"": 1, ""و"": 1, ""م"": 1}"
غسل,غسل,3,"{""غ"": 1, ""س"": 1, ""ل"": 1}"
ملوس,ملوس,4,"{""م"": 1, ""ل"": 1, ""و"": 1, ""س"": 1}"
مغز,مغز,3,"{""م"": 1, ""غ"": 1, ""ز"": 1}"
رزمی,رزمی,4,"{""ر"": 1, ""ز"": 1, ""م"": 1, ""ی"": 1}"
رمزی,رمزی,4,"{""ر"": 1, ""م"": 1, ""ز"": 1, ""ی"": 1}"
گزیر,گزیر,4,"{""گ"": 1, ""ز"": 1, ""ی"": 1, ""ر"": 1}"
غمگین,غمگین,5,"{""غ"": 1, ""م"": 1, ""گ"": 1, ""ی"": 1, ""ن"": 1}"
